idFormulario1;numEjemplarF1;fecha;esHospedaje;idMacrozona;idZonaGrupo;idCoordinador;idSupervisor;idAtractor;clave catastral;referencia;idNovedad
4090;5114;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804064036000;Solames constructora, avenida de las americas;El horario de atencion no coincide con el horario del barrido
4091;5115;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804053041000;Oleomac, avenida de las americas;Se niegan a llenar la encuesta
4092;5116;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804053037000;tienda junto a un parque automotor;Ninguna
4093;5117;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804057018000;Local de comida, junto a un parque automotor;Ninguna
5396;6604;2/4/2020;false;C;Aeropuerto;3;1;19;CC0401020077000;N/R;No es posible localizar el predio
5880;7121;2/10/2020;false;A;Centro Historico;1;1;3;CC0202036009000;Husqvanna;Ninguna
4094;5118;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804057073000;Entre una muebleria y un parque automotor;El horario de atencion no coincide con el horario del barrido
4095;5119;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804057009000;Mi tienda, avenida de las americas;Ninguna
4096;5120;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804057055000;tienda junto a un parque automotor;Se niegan a llenar la encuesta
4097;5121;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804057091000;Edificio junto a una peluqueria;El horario de atencion no coincide con el horario del barrido
4098;5122;2/6/2020;false;A;Coliseo Mayor;1;1;1;CC0804053096000;Casa en una calle de tierra;El predio se ha convertido en Vivienda o Conjunto Habitacional
4099;5123;2/6/2020;false;A;Coliseo Mayor;1;1;19;CC0804066002000;Pendiente de llano atr«ü∂≠s del CREA;Otra
4100;5124;2/6/2020;false;A;Coliseo Mayor;1;1;1;CC0804054040000;Viviena junto a una esquina;El predio se ha convertido en Vivienda o Conjunto Habitacional
4101;5125;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804053020000;La casa del filtro, calle cant«ü∂¸n gualaceo;Ninguna
4102;5126;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804041001000;Panaderia Charito, redondel del CREA;Ninguna
4103;5127;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804041053000;Abogada Susana Orellana;Ninguna
4104;5128;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804041030000;Restaurante esquinero, color verde;Ninguna
4105;5129;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804071010000;cafeteria, local esquinero;Otra
4106;5130;2/6/2020;false;A;Coliseo Mayor;1;1;1;CC0804071003000;Puertas blancas grandes;El predio se ha convertido en Vivienda o Conjunto Habitacional
4107;5131;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0902001039000;casa 543 - primero de mayo;El predio no esta en funcionamiento
4108;5132;2/6/2020;false;A;Coliseo Mayor;1;1;1;CC0803039006000;avda 10 de agosto;El predio se ha convertido en Vivienda o Conjunto Habitacional
4109;5134;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803085012000;taller - hortencia mata 1-28;Otra
4110;5135;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803085013000;abaceria maria luisa- hortencia mata 1-40;Ninguna
4111;5136;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0803036021000;mbpc consultoria cia ltda;El horario de atencion no coincide con el horario del barrido
4112;5137;2/6/2020;false;A;Coliseo Mayor;1;1;8;CC0803036009000;centro educativo patitos so«ü∂Òadores;Ninguna
4113;5138;2/6/2020;false;A;Coliseo Mayor;1;1;14;CC0803109006000;arco iglesia cristiana;Se niegan a llenar la encuesta
4114;5139;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804022024000;liqui moly;Se niegan a llenar la encuesta
4115;5140;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803035104000;tienda avda loja;Se niegan a llenar la encuesta
4116;5141;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803073007000;samantha bazar papeleria 3-92;El horario de atencion no coincide con el horario del barrido
4117;5142;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0803073046000;mecanica electrica 3-80;Se niegan a llenar la encuesta
4118;5143;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803081028000;hends peluqueria;Otra
4119;5144;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0803033008000;acuaman;Ninguna
4120;5145;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804024001000;tienda avda loja;Ninguna
4121;5146;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803081037000;lavanderia marbella;Ninguna
4122;5147;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804113012000;las delicias del sabor- unidad nacional;Ninguna
4123;5148;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804069023000;papeleria regalos esquina;Ninguna
4124;5149;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804023074000;avda unidad nacional ahorro farmacias y cr motos;Otra
4125;5150;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804023037000;tienda - guayas;Ninguna
4126;5151;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804069006000;lubricador salto;Ninguna
4127;5152;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804036019000;restaurante esquinero;El horario de atencion no coincide con el horario del barrido
4128;5153;2/6/2020;false;A;Coliseo Mayor;1;1;1;CC0804035043000;Frente a un restarante;El predio se ha convertido en Vivienda o Conjunto Habitacional
4129;5154;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804036004000;Tienda frente al parque;Ninguna
4130;5155;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804035022000;Edificio esquinero, calle chile;El horario de atencion no coincide con el horario del barrido
4131;5156;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804035024000;Tienda junto a un consultorio dental;Ninguna
4132;5157;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804030045000;Legno, edificio esquinero;Ninguna
4133;5158;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0804035044000;Tienda Dannita;Ninguna
4134;5159;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804035032000;Licorera y peluqueria;Otra
4135;5160;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804029010000;Malvinas y unidad nacional;El horario de atencion no coincide con el horario del barrido
4136;5161;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804026001000;Charrua al paso, av unidad nacional ;El horario de atencion no coincide con el horario del barrido
4137;5162;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804028004000;Tienda esquinera;Ninguna
4861;6022;2/4/2020;false;C;Miraflores;3;1;4;CC0502035003000;N/R;Se niegan a llenar la encuesta
4138;5163;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804028034000;Restaurante el arriero;El horario de atencion no coincide con el horario del barrido
4139;5164;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804003028000;Tienda frente al parque;Ninguna
4140;5165;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804003041000;Local de salchipapas frente al parque;El horario de atencion no coincide con el horario del barrido
4141;5166;2/7/2020;false;A;Coliseo Mayor;1;1;18;CC0804003003000;Coperativa Santa Isabel;Ninguna
4142;5167;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804003044000;Hotel Monte Carlo;Ninguna
4143;5168;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804003004000;Agencia de viajes, av remigio crespo;Ninguna
4144;5169;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804004040000;Predio esquinero, negocio de comida;Se niegan a llenar la encuesta
4145;5170;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804004005000;Tienda frente al batan shopping;Se niegan a llenar la encuesta
4146;5171;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804004008000;Edificio esquinero frente a hangover;Otra
4147;5172;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804005001000;Hangover;El horario de atencion no coincide con el horario del barrido
4148;5173;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804025016000;Restaurante y banco de guayaquil, esquina;El horario de atencion no coincide con el horario del barrido
4149;5174;2/7/2020;false;A;Coliseo Mayor;1;1;1;CC0804026021000;Propiedad en venta ;El predio se ha convertido en Vivienda o Conjunto Habitacional
4150;5175;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804026015000;Maxiauto, av unidad nacional;Ninguna
4151;5176;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804026012000;Papeleria frente a la escuela Unedid;Ninguna
4152;5177;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804026011000;Lavanderia gota azul, frente a Unedid;Ninguna
4153;5178;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804026010000;Papeleria frente a la escuela Unedid;Ninguna
4154;5179;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804026009000;Taller de carpinteria;El horario de atencion no coincide con el horario del barrido
4155;5180;2/7/2020;false;A;Coliseo Mayor;1;1;1;CC0804026005000;Vivienda;El predio se ha convertido en Vivienda o Conjunto Habitacional
4156;5181;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804007046000;Electromecanica Buestan, esquina;Se niegan a llenar la encuesta
4157;5182;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804007005000;El imperio del pan;Ninguna
4158;5183;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804007001000;Salon de Belleza;Ninguna
4159;5184;2/7/2020;false;A;Coliseo Mayor;1;1;1;CC0804007074000;Casa en arriendo;El predio se ha convertido en Vivienda o Conjunto Habitacional
4160;5185;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804007039000;Spa esquinero;Se niegan a llenar la encuesta
4161;5186;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804008033000;Junto a almacenes Boyaca;Ninguna
4162;5187;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804007034000;Consultorio medico;Ninguna
4163;5188;2/7/2020;false;A;Coliseo Mayor;1;1;1;CC0804007015000;Casa en una urbanizaci«ü∂¸n;El predio se ha convertido en Vivienda o Conjunto Habitacional
4164;5189;2/10/2020;false;B;Putushi;2;1;19;CC0705184003000;Terreno;Ninguna
4165;5190;2/10/2020;false;B;Putushi;2;1;19;CC0705181031000;Construcci«ü∂¸n;Ninguna
4166;5191;2/10/2020;false;B;Putushi;2;1;19;CC0705182012000;Terreno;Ninguna
4167;5192;2/10/2020;false;B;Putushi;2;1;19;CC0705182003000;Terreno con chacras;Ninguna
4168;5193;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804008005000;fybeca;Ninguna
4169;5194;2/7/2020;false;A;Coliseo Mayor;1;1;1;CC0804008009000;casa frente a parque de la paz;El predio se ha convertido en Vivienda o Conjunto Habitacional
4170;5195;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804008013000;entre masas bakery;Ninguna
4171;5196;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804008015000;despensa camila;Se niegan a llenar la encuesta
4172;5197;2/7/2020;false;A;Coliseo Mayor;1;1;3;CC0804017022000;mecanica automotriz gku;Ninguna
4173;5198;2/7/2020;false;A;Coliseo Mayor;1;1;4;CC0804017014000;tienda gloria / calle chimborazo;Se niegan a llenar la encuesta
4174;5199;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803073029000;abad hns cia ltda;Se niegan a llenar la encuesta
4175;5200;2/6/2020;false;A;Coliseo Mayor;1;1;3;CC0803073086000;ua bodegas;Se niegan a llenar la encuesta
4176;5201;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0803039001000;picanteria reina del cisne;El horario de atencion no coincide con el horario del barrido
4177;5202;2/6/2020;false;A;Coliseo Mayor;1;1;8;CC0804022025000;centor educativo inicial planeta sue«ü∂Òos 8-21;Ninguna
4178;5203;2/6/2020;false;A;Coliseo Mayor;1;1;4;CC0804022045000;innova;Otra
4179;5204;2/7/2020;false;A;Centro Historico;1;1;3;CC0804019120000;PLASTISUR FABRICANTES IMPORTADORES Y DISTRIBUIDORES;Se niegan a llenar la encuesta
4180;5205;2/7/2020;false;A;Centro Historico;1;1;4;CC0804021100000;LABORATORIO CLINICO;El predio desarrolla otras actividades de comercio y/o servicios
4181;5206;2/7/2020;false;A;Centro Historico;1;1;4;CC0804021030000;TIENDA2-235 CASA DE DOS PLANTAS;El predio desarrolla otras actividades de comercio y/o servicios
4182;5207;2/7/2020;false;A;Centro Historico;1;1;4;CC0804013080000;AGENCIA DE VIAJES A TIEMPO;El predio desarrolla otras actividades de comercio y/o servicios
4183;5208;2/10/2020;false;B;Putushi;2;1;3;CC0703019034000;Servientrega, av,ordo«ü∂Òes lazo;Ninguna
4184;5209;2/10/2020;false;B;Putushi;2;1;4;CC0701067050000;Alquiles de carpas y sillas;Otra
4185;5210;2/10/2020;false;B;Putushi;2;1;4;CC0705165050000;Almacen de ropa;Ninguna
4186;5211;2/12/2020;false;B;Putushi;2;1;3;CC0705029006000;Vulcanizadora;Ninguna
4187;5212;2/12/2020;false;B;Putushi;2;1;3;CC0705032009000;Tecnicentro mecanico;Se niegan a llenar la encuesta
4188;5213;2/10/2020;false;B;Putushi;2;1;19;CC0705057028000;Almacenamiento de maeriales de construcci«ü∂¸n;Ninguna
4189;5214;2/12/2020;false;B;Putushi;2;1;3;CC0705124026000;Taller de pintura;Se niegan a llenar la encuesta
4190;5215;2/10/2020;false;B;Putushi;2;1;19;CC0703057029000;Almacenamiento de maeriales de construcci«ü∂¸n;Ninguna
4191;5216;2/10/2020;false;B;Putushi;2;1;19;CC0705185001000;Construcci«ü∂¸n;Ninguna
4192;5217;2/10/2020;false;B;Putushi;2;1;19;CC0704092023000;Terreno;Ninguna
4193;5218;2/10/2020;false;B;Putushi;2;1;19;CC0701067024000;Terreno;Ninguna
4194;5219;2/10/2020;false;B;Putushi;2;1;19;CC0705168023000;Construccion esquinera, cale de tierra;Ninguna
4195;5220;2/10/2020;false;B;Putushi;2;1;19;CC0705167012000;Terreno que almacena containers;Ninguna
4196;5221;2/10/2020;false;B;Putushi;2;1;1;CC0705167008000;Casa de adobe destruida;Otra
4197;5222;2/10/2020;false;B;Putushi;2;1;19;CC0705168005000;Terreno;Ninguna
4198;5223;2/10/2020;false;B;Putushi;2;1;4;CC0701134002000;Reparaci«ü∂¸n de chasis;El horario de atencion no coincide con el horario del barrido
4199;5224;2/10/2020;false;B;Putushi;2;1;4;CC0701134003000;Club de eventos esquinero, subida a balzay;El predio no esta en funcionamiento
4200;5225;2/10/2020;false;B;Putushi;2;1;19;CC0703064004000;Calle del tejar, bodega;Ninguna
4201;5226;2/10/2020;false;B;Putushi;2;1;19;CC0705064022000;Parqueadero de tractores;Ninguna
4202;5227;2/10/2020;false;B;Putushi;2;1;19;CC0705172012000;Terreno peque«ü∂Òo en una y;Ninguna
4203;5228;2/10/2020;false;B;Putushi;2;1;19;CC0705185004000;Terreno;Ninguna
4204;5229;2/10/2020;false;B;Putushi;2;1;19;CC0705184014000;Terreno;Ninguna
4205;5230;2/4/2020;false;A;Centro Historico;1;1;3;CC0804001370000;polleria junto a la reparadora de calzado la rapida.;El predio desarrolla otras actividades de comercio y/o servicios
4206;5231;2/4/2020;false;A;Centro Historico;1;1;3;CC0804001430000;nancy peluqueria junto al taller de latoneria;El predio desarrolla otras actividades de comercio y/o servicios
4207;5232;2/4/2020;false;A;Centro Historico;1;1;3;CC0804032170000;Predio esquinero taller de ojalateria;El predio desarrolla otras actividades de comercio y/o servicios
4208;5233;2/4/2020;false;A;Centro Historico;1;1;4;CC0804032250000;Casa de 2 plantas con negocio de auto moviles;El predio desarrolla otras actividades de comercio y/o servicios
4209;5234;2/4/2020;false;A;Centro Historico;1;1;3;CC0804033300000;predio con mecanica junto a vivienda de 3 pisos;El predio desarrolla otras actividades de comercio y/o servicios
4210;5235;2/4/2020;false;A;Centro Historico;1;1;4;CC0804003390000;casa de 2plantas con negocio educenter.;El predio desarrolla otras actividades de comercio y/o servicios
4211;5236;2/4/2020;false;A;Centro Historico;1;1;3;CC0804004540000;prediocon mecanica automotriz;El predio desarrolla otras actividades de comercio y/o servicios
4212;5237;2/4/2020;false;A;Centro Historico;1;1;3;CC0804026260000;casa de dos plantas con local de rolo pizzas;El predio desarrolla otras actividades de comercio y/o servicios
4213;5238;2/4/2020;false;A;Centro Historico;1;1;3;CC0804022400000;casa de 2 plantas con tienda el surtido;Se niegan a llenar la encuesta
4214;5239;2/4/2020;false;A;Centro Historico;1;1;3;CC0804035270000;vivienda con negocio odontologico;El horario de atencion no coincide con el horario del barrido
4215;5240;2/4/2020;false;A;Centro Historico;1;1;3;CC0804038130000;casa de 2 plantas con lavanderia;El predio desarrolla otras actividades de comercio y/o servicios
4216;5241;2/4/2020;false;A;Centro Historico;1;1;3;CC0804050290000;casa de 4 pisos con local de aros y llantas;El predio desarrolla otras actividades de comercio y/o servicios
4217;5243;2/4/2020;false;A;Centro Historico;1;1;3;CC0804029240000;casa de dos plantas con mecanica;El predio desarrolla otras actividades de comercio y/o servicios
4218;5244;2/4/2020;false;A;Centro Historico;1;1;3;CC0804052250000;Estacion de tranvia;El predio desarrolla otras actividades de comercio y/o servicios
4219;5245;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901015023000;Casa-Calle Carlos Arizaga y Cant«ü∂¸n las Lajas ;Ninguna
4220;5246;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0902020041000;Av Don Bosco y Fray Gaspar de Carbajal -Peluqueria-;Ninguna
4221;5247;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901019037000;Casa- Calle Tarquino Cordero;Ninguna
4222;5249;2/3/2020;false;A;Centro Historico;1;1;1;CC0102025009000;calle rafael maria arizaga - vivienda-;Ninguna
4223;5251;2/3/2020;false;A;Centro Historico;1;1;1;CC0102026013000;Calle tarqui - vivienda;Ninguna
4224;5252;2/3/2020;false;A;Centro Historico;1;1;1;CC0102025002000;Calle vargas torres - vivienda;Ninguna
4225;5253;2/3/2020;false;A;Centro Historico;1;1;4;CC0102031001000;Calle pio bravo y tarqui - barbeshop-;Se niegan a llenar la encuesta
4226;5261;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0902042030000;Luis Alvares - Tienda-;Ninguna
4227;5262;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0902032006000;Damian Gomez y El salado -tienda-;Ninguna
4228;5263;2/4/2020;false;B;Rio Tarqui;2;1;19;CC0903135010000;SN lote con area verde abandonado;Otra
4229;5264;2/4/2020;false;B;Rio Tarqui;2;1;19;CC0903083001000;Diego de Almagro -casa en contrucci«ü∂¸n-;Otra
4230;5265;2/4/2020;false;B;Rio Tarqui;2;1;19;CC0903078032000;Santa Maria -lote baldio-;Otra
4231;5266;2/4/2020;false;B;Rio Tarqui;2;1;19;CC0902020007000;Av. Don Bosco - vivienda en construcci«ü∂¸n;Otra
4232;5267;2/4/2020;false;B;Rio Tarqui;2;1;19;CC0902023065000;Lino Benites  y Alfonso Zamora - lote baldio-;Otra
4233;5268;2/4/2020;false;B;Rio Tarqui;2;1;19;CC0902049102000;Lote para realizar un parque - lote baldio-;Otra
4234;5269;2/4/2020;false;B;Rio Tarqui;2;1;19;CC0902021012000;El salado y Lino Benites - en contruccio«ü∂¸n lote-;Otra
4235;5270;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901014038000;Edificio mixto- Calle Ricardo Marquez ;El predio desarrolla otras actividades de comercio y/o servicios
4236;5271;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901022005000;Edificio Mixto Manuel Coello y Ricardo Marquez;Se niegan a llenar la encuesta
4237;5272;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901155037000;Edificio Mixto Canton Celica y Carlos Arizaga Toral;Se niegan a llenar la encuesta
4238;5273;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0902038001000;Damian Gomes y Rodrigo Arias -Ferreteria-;Ninguna
4239;5274;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901152008000;Edificio Mixto- Calle Cant«ü∂¸n Nobol;Se niegan a llenar la encuesta
4240;5275;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901138064000;Edificio Mixto-Calle Cant«ü∂¸n Saraguro  y Canton Pelileo;Otra
4241;5276;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901179050000;Edificio Mixto- Calle Canton pasaje ;El predio desarrolla otras actividades de comercio y/o servicios
4242;5277;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901172010000;Edificio Mixto- Calle Manuel cisneros y Canton Palanda ;Se niegan a llenar la encuesta
4243;5278;02/13/2020;false;B;Misicata Norte;2;1;2;CC0901172281000;Conjunto Habitacional - Calle Canton Pidal ;El predio se ha convertido en Vivienda o Conjunto Habitacional
4244;5279;02/13/2020;false;B;Misicata Norte;2;1;19;CC0901172070000;Lote baldio- Calle Canton Paquisha;Otra
4245;5280;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901176059000;Edificio mixto Canton Sapotillo;Se niegan a llenar la encuesta
4246;5281;02/13/2020;false;B;Misicata Norte;2;1;19;CC0901176068000;Terreno Baldio;Otra
4247;5282;02/13/2020;false;B;Misicata Norte;2;1;19;CC0901176231000;Terreno Baldio;Otra
4248;5283;02/13/2020;false;B;Misicata Norte;2;1;19;CC0901172174000;lote baldio ;Otra
4249;5284;02/13/2020;false;B;Misicata Norte;2;1;19;CC0901172219000;lote baldio ;Otra
4250;5285;02/13/2020;false;B;Misicata Norte;2;1;19;CC0901172168000;lote baldio ;Otra
4251;5286;02/13/2020;false;B;Misicata Norte;2;1;19;CC0901172204000;lote baldio ;Otra
4252;5287;02/13/2020;false;B;Misicata Norte;2;1;3;CC0901011018000;Comercio - Calle Aserrio : El Eucalipto ;Ninguna
4253;5288;02/13/2020;false;B;Misicata Norte;2;1;3;CC0901006093000;Comercio- Parqueadero 24 Horas ;El predio desarrolla otras actividades de comercio y/o servicios
4254;5289;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901142023000;Casa - Calle Carmela Malo;Ninguna
4255;5290;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901016071000;Casa - Calle Ricardo Maquez;Ninguna
4256;5291;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901021002000;Casa - Calle Antonio Lloret Bastidas ;Ninguna
4257;5292;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901021001000;Casa - Av. De las Americas;Ninguna
4258;5293;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901021083000;Casa Calle Antonio Lloret Bastidas ;Ninguna
4259;5294;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901021054000;Casa - Calle Antonio Lloret Bastidas ;Ninguna
4849;6009;2/3/2020;false;A;Centro Historico;1;1;4;CC0201016016000;N/R;El horario de atencion no coincide con el horario del barrido
4862;6023;2/4/2020;false;C;Miraflores;3;1;4;CC0502023005000;N/R;Se niegan a llenar la encuesta
4286;5322;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901172026000;Multifamiliares - Calle Antonio Lloret Bastidas;Ninguna
4287;5323;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901138037000;Casa -Calle Canton Portovelo;Ninguna
4288;5324;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901027067000;Casa - Calle Julio Vinueza ;Ninguna
4289;5325;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901106024000;Casa - Calle Canton Chordeleg y Canton Atahualpa;Ninguna
4290;5326;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901135010000;Casa - Camino a misicata;Ninguna
4291;5327;2/3/2020;false;A;Centro Historico;1;1;4;CC0102019037000;Calle lamar - convecciones y recepciones castillo real, papeleria-;Se niegan a llenar la encuesta
4292;5329;2/4/2020;false;B;Rio Tarqui;2;1;4;CC1101024010000;Hugo Vivar Flores - Tienda Ismaelito ;Ninguna
4293;5331;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0903170027000;Edificio Mixto -Calle Cardenal Pedro de Gonzales ;Ninguna
4294;5332;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0903170023000;Edificio Mixto- CalleFrancisco Beltra«ü∂Òan ;Ninguna
4295;5333;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0902043087000;El Salado - talleres Cajas y Asociados- ;Ninguna
4296;5334;2/4/2020;false;B;Rio Tarqui;2;1;4;CC1101047011000;Circunvalaci«ü∂¸n Sur Bodegas de Frank Ferreteria;Ninguna
4297;5335;2/4/2020;false;B;Rio Tarqui;2;1;4;CC1101003137000;Circunvalaci«ü∂¸n Sur - reparadora de carros-;Ninguna
4298;5336;2/4/2020;false;B;Rio Tarqui;2;1;4;CC1101027011000;final de la calle SN edificion Mixto - Tienda-;Ninguna
4299;5337;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0902023032000;Antonio Lloret Bastidas -Tienda-;Ninguna
4300;5338;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901105006000;Casa - Calle Atacames y Camino a misicata ;Ninguna
4301;5339;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901113016000;Casa - Via a Huishil;Ninguna
4302;5340;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901104028000;Casa - Via a Huishil;Ninguna
4303;5341;02/13/2020;false;B;Misicata Norte;2;1;1;CC0901131034000;Via a Huishil;Ninguna
4304;5342;02/13/2020;false;B;Misicata Norte;2;1;4;CC0901131044000;Casa - Calle Canton Palatanga ;Ninguna
4305;5343;2/4/2020;false;B;Rio Tarqui;2;1;4;CC0902020013000;Antonio Lloret Bastidas  -Distribuidora de Mariscos-;Ninguna
4306;5374;02/13/2020;false;A;San Sebastian;1;1;3;CC0702041011000;BALTAZAR DE CALDERON Y GRAN COLOMBIA ESQUINA, BAR RESTAURANTE ;Ninguna
4307;5386;02/13/2020;false;A;San Sebastian;1;1;4;CC0702048023000;BOLIVAR Y MIGUEL HEREDIA 19-69;Ninguna
4308;5392;02/13/2020;false;A;San Sebastian;1;1;4;CC0702053011000;PASEO JUNTO A LAVANDERIA ;Ninguna
4309;5393;02/13/2020;false;A;San Sebastian;1;1;4;CC0702073007000;AV. 3 DE NOVIEMBRE Y PRESIDENTE CORDOVA ;Ninguna
4310;5398;02/20/2020;false;A;Cristo Rey;1;1;17;CC0504055014000;CALLE NICANOR MERCHAN CON EUGENIO ESPEJO, EDF. DEL PARQUE, DIRECCI«ü∂?N DE RIESGOS;Ninguna
4311;5402;02/20/2020;false;A;Cristo Rey;1;1;17;CC0504055014000;EDIFICIO ADMINISTRATIVO;Ninguna
4312;5410;2/4/2020;false;A;Coliseo Mayor;1;1;3;CC0801020018000;las americas ;El horario de atencion no coincide con el horario del barrido
4313;5411;2/5/2020;false;A;Coliseo Mayor;1;1;4;CC0801020013000;Farmacia Santa Martha, Master moto, Consultorio Dental, St. Even, Cursos Practicos;Otra
4314;5412;2/5/2020;false;A;Coliseo Mayor;1;1;3;CC0801020015000;Mundo de colores, Isa Mara Ortega, Consultorio Odontologico, Gypsum Distribucion, Monica Nieto Psicologia;Otra
4315;5413;2/5/2020;false;A;Coliseo Mayor;1;1;3;CC0801020017000;Edificio El Batan (10 oficinas);Otra
4316;5414;2/5/2020;false;A;Coliseo Mayor;1;1;3;CC0801020018000;Corporaciones Unidas;Se niegan a llenar la encuesta
4317;5415;2/5/2020;false;A;Coliseo Mayor;1;1;3;CC0801020037000;El tradicional sabor de ambato, Truvatex, Joao Sport, Optica Abril, Consultorio Dental, Ferreteria, Edificio Multicentro;Otra
4318;5416;2/5/2020;false;A;Coliseo Mayor;1;1;3;CC0801020001000;Indufrigo;Ninguna
